NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Lions Hospital,+(91)2227548201,3.9,154,"Plot No 101, Karnataka Building, Sector 7, Kopar Khairane, Navi Mumbai - 400709, Near D Mart",Mumbai,Pharmacy
Dava Bazaar,+(91)2222036238,4.2,152,"No 32, Kakad Arcade, Hospital Lane, Marine Lines, Mumbai - 400020, Opposite Bombay Hospital",Mumbai,Pharmacy
Jeevan Jyoti Medical Stores,+(91)02228698080,4.2,152,"Shop No 2, Priya Darshani  Co Operative Housing Society,  Plot 111, Kandivali West, Mumbai - 400067, Near Dr Mina Rane, Charkop, Sector 1",Mumbai,Pharmacy
Colaba Chemist,+(91)02222832848,4.0,150,"Shop No 27 A, Glamour House, Arthur Bunder Road, Colaba, Mumbai - 400005, Near Hanuman Temple",Mumbai,Pharmacy
Varsha Medical & General St..,+(91)2226714417,4.2,149,"Shop No 205, Harish Shopping Center, S V Road, Andheri West, Mumbai - 400058, Opposite Andheri Railway Station",Mumbai,Pharmacy
Metro Medical,+(91)2226430460,4.0,149,"Shop No. 9 A, Rizvi Mahal, Waterfield Road, Bandra West, Mumbai - 400050, Opposite Bhabha Hospital",Mumbai,Pharmacy
Royal Chemist,+(91)02228269236,4.0,149,"22, Kamlesh Apt Sher E Punjab Society, Mahakali Caves Road, Mahakali-Andheri East, Mumbai - 400093, Near Tolani College",Mumbai,Pharmacy
Asian Chemist,+(91)02226247789,4.2,148,"Shop No 1 A Sheetala Devi Society, New Link Road, Andheri West, Mumbai - 400053, Near D N Nagar Opp Indian Oil Nagar",Mumbai,Pharmacy
Wordell Chemists,+(91)2222820768,4.1,148,"Stadium House, Veer Nariman Road, Churchgate, Mumbai - 400020, Opposite Union Bank Of India",Mumbai,Pharmacy
Noble Chemist,+(91)02226230431,4.1,148,"87, Old Police Station Lane, Vile Parle West, Mumbai - 400056, Near Bajaj Road",Mumbai,Pharmacy
Ambaji Medical & Surgical,+(91)2225619738,4.1,148,"Shop No. 02, N S Road, Mulund West, Mumbai - 400080, Near Dhanwantari Hospital",Mumbai,Pharmacy
