NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Godrej Natures Basket (Ober..,+(91)2228428801,4.2,1581,"Shop No S-23 A, Second Floor, Oberoi Mall, Goregaon East, Mumbai - 400063, Near Off Western Express Highway, Near Dindoshi Depot",Gujarat,Grocery Stores
Reliance Smart (DVictoria M..,+(91)02228988118,4.0,1580,"2nd Floor, D Victoria Mall, Shimpoli Road, Borivali West, Mumbai - 400092, Near Borivali Railway Station",Gujarat,Grocery Stores
Chheda Stores,+(91)02224144245,4.3,1431,"Building No.292, Bhanu Jyoti, L N Road, Matunga East, Mumbai - 400019, Opposite Matunga Central Station",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)9967015248,3.9,1425,"Fun Fiesta, Ground Floor, Sri Prastha Complex, Sri Swastik Mega City, Nalasopara West, Palghar - 401203, Opposite Poonam Complex",Gujarat,Grocery Stores
Food Hall (Palladium Mall),+(91)2230264567,4.2,1423,"3rd Floor, Palladium Mall, High Street Phoenix Compound, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Opposite Manchester United Bar Cafe, Near Phoenix Mall",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)2225307338,4.2,1296,"Shop No 1& 2, Zenia Building, Ghodbunder Road, Hiranandani Estate-thane West, Thane - 400607",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02223545151,4.1,1292,"Shop No.8, Ground Floor, Tirupati Apartment, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Opposite Mahalaxmi Temple, Near Nalli Sarees",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)2222154552,3.9,1245,"Shop No 21, Colaba Chamber, Shahid Bhagat Singh Marg, Colaba, Mumbai - 400005, Opposite to GPO, Near Bus Depot, Next to Sassoon Dock",Gujarat,Grocery Stores
Apna bazar,+(91)2228686473,3.9,1216,"Dr Ambedkar Raod, Kandivali West, Mumbai - 400067, Sector No 5, Charkop Market",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02226145550,4.0,1175,"V Mehta Road, Juhu, Mumbai - 400049, Near Kala Niketan, Below Dimple Hotel, JVPD Scheme",Gujarat,Grocery Stores
Apna Bazar,+(91)02224195200,4.0,1131,"Maharashtra Seva Sang Building, Pandit Jawaharlal Nehru Road, Mulund West, Mumbai - 400080",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02240176400,4.0,1131,"Barc, Anushakti Nagar, Mumbai - 400094, Behind Dilwara Building",Gujarat,Grocery Stores
Apna Bhandar,+(91)2225856350,4.0,1111,"Laxmi Industrial, Pokharan Road No 1, Vartak Nagar-Thane West, Thane - 400606, Beside Thane Janata Bank",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02226100955,4.1,1087,"B Wing, Ground Floor, Spenta Boulevard, Juhu Tara Road, Juhu, Mumbai - 400049, Opposite J W Marriott Hotel",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02223717291,3.8,1010,"19, Chetak Apartment, Love Lane, Mazgaon, Mumbai - 400010, Near Mazgaon Post Office",Gujarat,Grocery Stores
Star Bazar,+(91)9029002233,4.1,1318,"Hubtown Solaris, Shop No 3, Teli Gali, Andheri East, Mumbai - 400069, Vijay Nagar",Gujarat,Grocery Stores
Hypercity Retail India Ltd ..,+(91)02261701121,4.0,900,"Viviana Mall, 1st Floor, Eastern Express Highway, Thane West, Thane - 400601, Next to Jupiter Hospital",Gujarat,Grocery Stores
Reliance Fresh,18001032022,3.8,898,"Central City Mall, Santoshi Mata Durga Co Operative Housing Society, Parekh Holding, Lamington Road, Mumbai Central, Mumbai - 400008, Opposite Shagun Hotel & Navjeevan Society",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02228429950,3.9,879,"Municipal Market,1st Floor, Goregaon East, Mumbai - 400063, Opposite Yashodham School & Dindoshi Bus Depot,Gokuldham",Gujarat,Grocery Stores
Reliance Fresh,+(91)02240176400,3.8,854,"Sai Palace, Plot No 35, Vashi, Navi Mumbai - 400703, Near Hotel Milan SAI Palace, Near NMMC Hospital, Sector 10 A",Gujarat,Grocery Stores
Tanvi Super Market,+(91)2229203595,4.0,848,"Shop No 4, Acropulis, Military Road, Andheri East, Mumbai - 400059",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02228931389,3.9,831,"LIC Shopping Centre, Borivali West, Mumbai - 400091, Near Post Office, Behind Karnataka Bank, Jeevan Bhima Nagar, LIC Colony",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02228304538,4.0,827,"Shyam Kunj Building, Andheri East, Mumbai - 400059, Near J B Nagar Post Office",Gujarat,Grocery Stores
Bhoomi Mart,+(91)9082354997,3.8,785,"Shop No 8 to 15, Shakti Enclave, Malad West, Mumbai - 400095, Near Shakti Complex",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02222044201,4.1,744,"Ground Floor, Apeejay House, 3, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Kc College",Gujarat,Grocery Stores
Ghelani Super Market,+(91)02225010491,4.2,724,"248, Shalibhadra Building, Hingwala Lane, Ghatkopar East, Mumbai - 400077, Near Popular Hotel",Gujarat,Grocery Stores
Shivraj Super Shoppy,+(91)2226339636,4.0,715,"Shop No 12, Silver Streak, Yari Road,, Andheri West, Mumbai - 400061, Near Madina Masjid, Versova",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02240024008,4.1,713,"Plot No 30 A, Ground Floor, Shopping Arcade, World Trade Center, JD Somani Road, Cuffe Parade-colaba, Mumbai - 400005, Opposite IDBI Bank",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)2224339347,4.2,696,"Shop No 2, Ground Floor, Century Bhavan, Dr Annie Besant Road, Prabhadevi, Mumbai - 400025, Near Century Bazaar",Gujarat,Grocery Stores
Eden Supermarket,+(91)2225862200,4.2,668,"Shop No.12 to 19, Crown Building, Ghodbunder Road, Hiranandani Estate-thane West, Thane - 400607, Near Bhoomi Acres  Complex, Patlipada",Gujarat,Grocery Stores
Daily Needs,+(91)2227702988,4.2,666,"Shop No 6, Shreeji Heights 6, Plot No 1a,1b,1c, Nerul, Navi Mumbai - 400706, Sector 46 A, Seawoods",Gujarat,Grocery Stores
White Magic,+(91)02224167001,4.1,652,"BPT Plot No 2, Acharya Donde Marg, Sewri, Mumbai - 400015, Near Sewri Bus Depot",Gujarat,Grocery Stores
Daily Needs Enterprises,+(91)9004582252,4.1,649,"The Orien Coperative Housing Society Shop No.1 to 5, Sector 20, Roadpali, Kalamboli, Navi Mumbai - 410218, Near Police Headquarters",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02225281922,3.9,630,"Ground Floor, Diamond Hotel Building, Central Avenue Road, Chembur East, Mumbai - 400071, Near Ambedkar Garden",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02240176400,4.0,623,"Shyam Kamal C Building,Ground Floor, Vile Parle East, Mumbai - 400057, Behind Dinanath Mangeshkar Hall, Agarwal Market",Gujarat,Grocery Stores
Asmita Supermarket,+(91)02228113596,3.9,620,"Asmita Township, Naya Nagar, Shanti Park-mira Road, Thane - 401107, Near Station Road",Gujarat,Grocery Stores
M B Mart,+(91)2228401153,4.0,593,"Plot No A-1, A-2, Thavar Madan Chawl, Daftary Road, Malad East, Mumbai - 400097, Opposite Jain Mandir, Kurar Village, Near Highway",Gujarat,Grocery Stores
Shivraj Super Market,+(91)02225142828,4.0,590,"Traffic Light Building, M.G.Road, Ghatkopar West, Mumbai - 400086, Near Bank of Baroda",Gujarat,Grocery Stores
First Choice Super Market 3,+(91)02228381414,4.0,588,"Shop No 1&2, New Mahakali Development Road, Andheri East, Mumbai - 400093, Opposite Takshila Gate No 2",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02225197788,4.3,582,"Ground Floor, Godrej One, Eastern Express Highway, Vikhroli East, Mumbai - 400079, Pirojsha Nagar, Opposite Bus Stop",Gujarat,Grocery Stores
Trust Super Mart,+(91)7669797979,3.9,572,"Shop No 13, Moring Glory Tropical Lagoon 5, Ghodbunder Road, Kasarvadavali, Thane - 400615, Near Aanand Nagar Bus Stop",Gujarat,Grocery Stores
